id,regionname,countryname,prodline,lendinginstr,productlinetype,status,project_name,boardapprovaldate,totalamt,countryname2
P007393,Latin America and Caribbean,Republic of Honduras,PE,Sector Adjustment Loan,L,Closed,ENERGY SECTOR ADJ(IDA REFLOW),1991,31500000,Honduras
P008562,Europe and Central Asia,Republic of Poland,GE,Specific Investment Loan,L,Closed,Forest Biodiversity Protection GEF Project,1991,0,Poland
P001339,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Health Rehabilitation Project,1991,31000000,Kenya
P001362,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Universities Investment Project,1991,55000000,Kenya
P007384,Latin America and Caribbean,Republic of Honduras,PE,Sector Adjustment Loan,L,Closed,Energy Sector Structural Adjustment Credit Project,1991,50600000,Honduras
P007322,Latin America and Caribbean,Republic of Haiti,PE,Specific Investment Loan,L,Closed,Forestry and Environmental Protection Project,1991,26100000,Haiti
P010387,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Child Survival and Safe Motherhood Project,1991,214500000,India
P005810,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Agriculture Sector Management Support Project,1991,14400000,Yemen
P001327,Africa,Republic of Kenya,PE,Sector Adjustment Loan,L,Closed,Education Sector Adjustment Credit Project (01),1991,100000000,Kenya
P003928,East Asia and Pacific,Republic of Indonesia,PE,Financial Intermediary Loan,L,Closed,Agricultural Financing Project,1991,106100000,Indonesia
P010385,South Asia,Republic of India,PE,Sector Adjustment Loan,L,Closed,Oil and Gas Sector Development Loan Project,1991,150000000,India
P003953,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Irrigation Subsector Project (02) O & M,1991,225000000,Indonesia
P007170,Latin America and Caribbean,Republic of El Salvador,PE,Technical Assistance Loan,L,Closed,Power Sector Technical Assistance Project,1991,11000000,El Salvador
P004002,East Asia and Pacific,Republic of Indonesia,PE,Technical Assistance Loan,L,Closed,Technical Assistance Project for Public and Private Provision of Infrastructure,1991,30000000,Indonesia
P008576,Europe and Central Asia,Republic of Poland,PE,Specific Investment Loan,L,Closed,Heat Supply Restructuring & Conservation Project,1991,340000000,Poland
P010381,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Gas Flaring Reduction Project,1991,450000000,India
P000954,Africa,Republic of Ghana,PE,Specific Investment Loan,L,Closed,Community Secondary Schools Construction Project,1991,14700000,Ghana
P010379,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,SUPPLEMENTAL LOAN FOR CRSEP,1991,60000000,Pakistan
P010380,South Asia,Islamic Republic of Pakistan,PE,Sector Adjustment Loan,L,Closed,SUPPLEMENTAL LOAN TO ESL II,1991,28000000,Pakistan
P003242,Africa,Republic of Zambia,PE,Specific Investment Loan,L,Closed,Social Recovery Fund Project,1991,20000000,Zambia
P002237,Africa,Republic of Rwanda,PE,Specific Investment Loan,L,Closed,Population Project (01),1991,19600000,Rwanda
P002248,Africa,Republic of Rwanda,PE,Structural Adjustment Loan,L,Closed,Structural Adjustment Credit Project (01),1991,90000000,Rwanda
P003975,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Power Transmission Project,1991,275000000,Indonesia
P007168,Latin America and Caribbean,Republic of El Salvador,PE,Specific Investment Loan,L,Closed,Social Sector Rehabilitation Project,1991,26000000,El Salvador
P003238,Africa,Republic of Zambia,PE,Technical Assistance Loan,L,Closed,Mining Technical Assistance Project,1991,21000000,Zambia
P002342,Africa,Republic of Senegal,PE,Specific Investment Loan,L,Closed,Transport Sector Adjustment Investment Credit Project,1991,65000000,Senegal
P002929,Africa,Republic of Uganda,PE,Specific Investment Loan,L,Closed,Power Project (03),1991,125000000,Uganda
P009993,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Private Power Utilities (BSES) Project,1991,200000000,India
P005892,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Fisheries Development Project (04),1991,13200000,Yemen
P008564,Europe and Central Asia,Republic of Poland,PE,Financial Intermediary Loan,L,Closed,Agricultural Development Project (01),1991,100000000,Poland
P008571,Europe and Central Asia,Republic of Poland,PE,Specific Investment Loan,L,Closed,Privatization & Restructuring Project,1991,280000000,Poland
P008585,Europe and Central Asia,Republic of Poland,PE,Sector Adjustment Loan,L,Closed,Financial Institutions Development Project,1991,200000000,Poland
P009462,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Liquefied Petroleum Gas Transport and Distribution Project,1991,67200000,Bangladesh
P007316,Latin America and Caribbean,Republic of Haiti,PE,Specific Investment Loan,L,Closed,Education Project (05),1991,12600000,Haiti
P001758,Africa,Republic of Mozambique,DR,,L,Active,DEBT,1991,0,Mozambique
P009529,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Population and Health Project (04),1991,180000000,Bangladesh
P005844,Middle East and North Africa,Republic of Yemen,PE,Emergency Recovery Loan,L,Closed,Emergency Recovery Project,1991,33000000,Yemen
P003922,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Sulawesi Irian Jaya Urban Development Project (SIJUDP),1991,100000000,Indonesia
P003302,Africa,Republic of Zimbabwe,PE,Specific Investment Loan,L,Closed,Family Health Project (02),1991,25000000,Zimbabwe
P010377,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Scarp Transition Project (02),1991,20000000,Pakistan
P008582,Europe and Central Asia,Republic of Poland,PE,Specific Investment Loan,L,Closed,Employment Promotion & Services Project,1991,100000000,Poland
P006852,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,Municipal Development Project,1991,60000000,Colombia
P002352,Africa,Republic of Senegal,PE,Specific Investment Loan,L,Closed,Human Resources Development Project,1991,35000000,Senegal
P009476,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Shallow Tubewell and Low Lift Pump Irrigation Development Project,1991,75000000,Bangladesh
P009906,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,INDUSTRIAL POLLUTION CONTROL,1991,155600000,India
P010375,South Asia,Islamic Republic of Pakistan,PE,Sector Investment and Maintenance Loan,L,Closed,Karachi Port Modernization Project,1991,91400000,Pakistan
P010376,South Asia,Islamic Republic of Pakistan,PE,Sector Investment and Maintenance Loan,L,Closed,CEMENT SUPPLEMENTAL,1991,56400000,Pakistan
P009544,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,National Minor Irrigation Development Project,1991,54000000,Bangladesh
P000928,Africa,Republic of Ghana,PE,Specific Investment Loan,L,Closed,National Agricultural Research Project,1991,22000000,Ghana
P010372,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,On - Farm Water Management Project (03),1991,83600000,Pakistan
P009877,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Dam Safety Project,1991,153000000,India
P010371,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Family Health Project,1991,45000000,Pakistan
P000916,Africa,Republic of Ghana,PE,Structural Adjustment Loan,L,Closed,Program to Promote Private Investment and Sustained Development (PPPISD),1991,120000000,Ghana
P006865,Latin America and Caribbean,Republic of Colombia,PE,Financial Intermediary Loan,L,Closed,Industrial Restructuring and Development Project,1991,200000000,Colombia
P001725,Africa,Republic of Mali,PE,Specific Investment Loan,L,Closed,Agricultural Services Project,1991,24400000,Mali
P009516,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Agricultural Support Services Project,1991,35000000,Bangladesh
P009540,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Third Inland Water Transport,1991,45000000,Bangladesh
P010369,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Maharashtra Rural Water Supply and Environmental Sanitation Project,1991,109900000,India
P010366,South Asia,Islamic Republic of Pakistan,PE,Sector Investment and Maintenance Loan,L,Closed,Rural Water Supply & Sanitation Project,1991,136700000,Pakistan
P010367,South Asia,Islamic Republic of Pakistan,PE,Financial Intermediary Loan,L,Closed,Microenterprise Project,1991,26000000,Pakistan
P008574,Europe and Central Asia,Republic of Poland,PE,Sector Investment and Maintenance Loan,L,Closed,Telecommunications Project,1991,120000000,Poland
P002242,Africa,Republic of Rwanda,PE,Sector Investment and Maintenance Loan,L,Closed,Education Sector Project,1991,23300000,Rwanda
P001658,Africa,Republic of Malawi,PE,Specific Investment Loan,L,Closed,Fisheries Development Project,1991,8800000,Malawi
P009988,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Second Technician Education Project,1991,307100000,India
P005835,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Secondary Teacher Training Project,1991,19400000,Yemen
P000940,Africa,Republic of Ghana,PE,Technical Assistance Loan,L,Closed,Economic Management Support (EMS) Project,1991,15000000,Ghana
P001646,Africa,Republic of Malawi,PE,Sector Investment and Maintenance Loan,L,Closed,Population; Health and Nutrition Sector Credit Project,1991,55500000,Malawi
P001655,Africa,Republic of Malawi,PE,Financial Intermediary Loan,L,Closed,Financial Sector and Enterprise Development Project (01),1991,32000000,Malawi
P003939,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Higher Education Development Project (02),1991,150000000,Indonesia
P001727,Africa,Republic of Mali,PE,Specific Investment Loan,L,Closed,Health Population and Rural Water Project (02),1991,26600000,Mali
P003912,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Yogyakarta Upland Area Development Project,1991,15500000,Indonesia
P003943,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,East Java Bali Urban Development Project,1991,180300000,Indonesia
P003981,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Provincial Irrigated Agriculture Development Project,1991,125000000,Indonesia
P009958,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Agricultural Development Project - Tamil Nadu,1991,112800000,India
P003235,Africa,Republic of Zambia,PE,Structural Adjustment Loan,L,Closed,Economic Recovery Credit Project,1991,210000000,Zambia
P003243,Africa,Republic of Zambia,PE,Structural Adjustment Loan,L,Closed,RECOVERY CREDIT,1991,27200000,Zambia
P003924,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Population Project (05),1991,104000000,Indonesia
P007389,Latin America and Caribbean,Republic of Honduras,PE,Sector Investment and Maintenance Loan,L,Closed,Social Investment Fund Project,1991,20000000,Honduras
P007166,Latin America and Caribbean,Republic of El Salvador,PE,Structural Adjustment Loan,L,Closed,Structural Adjustment Loan Project,1991,75000000,El Salvador
P007390,Latin America and Caribbean,Republic of Honduras,PE,Structural Adjustment Loan,L,Closed,Structural Adjustment Credit Project,1991,20000000,Honduras
P002933,Africa,Republic of Uganda,PE,Specific Investment Loan,L,Closed,Urban Project (01),1991,28700000,Uganda
P001326,Africa,Republic of Kenya,PE,Sector Adjustment Loan,L,Closed,Agriculture Sector Adjustment Credit Project (02),1991,75000000,Kenya
P007321,Latin America and Caribbean,Republic of Haiti,PE,Sector Investment and Maintenance Loan,L,Closed,Economic and Social Fund Project,1991,11300000,Haiti
P001776,Africa,Republic of Mozambique,PE,Specific Investment Loan,L,Closed,Education Project (02),1990,53700000,Mozambique
P001300,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,National Agricultural Extension Project (02),1990,24900000,Kenya
P001322,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Forestry Development Project,1990,19900000,Kenya
P001352,Africa,Republic of Kenya,PE,Sector Adjustment Loan,L,Closed,Export Development Project,1990,100000000,Kenya
P003959,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Fertilizer Restructuring Project,1990,221700000,Indonesia
P002960,Africa,Republic of Uganda,PE,Sector Adjustment Loan,L,Closed,Agricultural Sector Adjustment Credit Project,1990,100000000,Uganda
P000895,Africa,Republic of Ghana,PE,Sector Investment and Maintenance Loan,L,Closed,Transport Rehabilitation Project (02),1990,96000000,Ghana
P000897,Africa,Republic of Ghana,PE,Sector Investment and Maintenance Loan,L,Closed,HEALTH & POP. II,1990,27000000,Ghana
P006879,Latin America and Caribbean,Republic of Colombia,PE,Sector Adjustment Loan,L,Closed,Public Sector Reform Loan Project,1990,304000000,Colombia
P001731,Africa,Republic of Mali,PE,Structural Adjustment Loan,L,Closed,Structural Adjustment Credit Project (01),1990,70000000,Mali
P002245,Africa,Republic of Rwanda,PE,Sector Investment and Maintenance Loan,L,Closed,Communications Project (02),1990,12800000,Rwanda
P003286,Africa,Republic of Zimbabwe,PE,Specific Investment Loan,L,Closed,Railways Project (02),1990,38600000,Zimbabwe
P003994,East Asia and Pacific,Republic of Indonesia,PE,Structural Adjustment Loan,L,Closed,Private Sector Development Loan Project (02),1990,250000000,Indonesia
P001675,Africa,Republic of Malawi,PE,Sector Adjustment Loan,L,Closed,IND/TRADE,1990,7200000,Malawi
P002370,Africa,Republic of Senegal,PE,Structural Adjustment Loan,L,Closed,SAL IV,1990,7100000,Senegal
P002980,Africa,Republic of Uganda,PE,Structural Adjustment Loan,L,Closed,ECON REC II,1990,2000000,Uganda
P009552,South Asia,People's Republic of Bangladesh,PE,Sector Adjustment Loan,L,Closed,FINAN. SECTOR CRE SU,1990,3500000,Bangladesh
P000952,Africa,Republic of Ghana,PE,Structural Adjustment Loan,L,Closed,SAC II,1990,8300000,Ghana
P000918,Africa,Republic of Ghana,PE,Specific Investment Loan,L,Closed,Agricultural Diversification Project,1990,16500000,Ghana
P010362,South Asia,Republic of India,PE,Emergency Recovery Loan,L,Closed,Andhra Pradesh Cyclone Emergency Reconstruction Project,1990,210000000,India
P009885,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Petrochemicals Development Project (02),1990,245000000,India
P007386,Latin America and Caribbean,Republic of Honduras,PE,Structural Adjustment Loan,L,Closed,Structural Adjustment Loan Project (02),1990,90000000,Honduras
P002930,Africa,Republic of Uganda,PE,Specific Investment Loan,L,Closed,Livestock Services Project,1990,21000000,Uganda
P005806,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Multi - Mode Transport Project,1990,30000000,Yemen
P001765,Africa,Republic of Mozambique,PE,Sector Investment and Maintenance Loan,L,Closed,Agricultural Rehabilitation and Development Project,1990,15400000,Mozambique
P010361,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Integrated Child Development Services Project,1990,106000000,India
P010360,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Corporate Restructuring & System Expansion Project,1990,130000000,Pakistan
P006858,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Rural Development Investment Project,1990,75000000,Colombia
